Measurement Name :,20221026_SDR710_Plate8,,Generated On :,"26/10/2022, 11:12:41",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.10.22 10:56:59,23.78,85.1,78.05,97.67,78.86,79.15,66.02,87.29,68.77,74.79,74.29,110.79,76.19,60.03,83.23,81.74,60.26,74.65,73.22,99.71,54.2,74.69,60,95.98,76.33,,30,965,36,30.75,
26.10.22 10:57:14,24.03,84.97,77.79,97.52,78.58,79.01,65.75,87,68.5,74.11,73.89,110.45,75.91,59.89,82.68,81.14,59.35,74.36,72.93,99.56,53.33,74.56,59.57,95.83,76.19,,30,965,36,30.75,
26.10.22 10:57:29,24.28,84.83,77.52,97.52,78.45,78.61,65.48,86.71,68.1,73.98,73.62,110.62,75.36,59.62,82.27,80.83,58.8,74.08,72.79,99.56,52.75,74.17,59.13,95.83,76.05,,30,965,36,30.74,
26.10.22 10:57:44,24.53,84.44,77.26,97.38,78.31,78.34,65.35,86.43,67.57,73.71,73.36,110.28,75.09,59.49,82,80.53,58.07,73.79,72.35,99.42,52.17,73.77,58.41,95.54,76.05,,30,965,36,30.74,
26.10.22 10:57:59,24.78,84.17,77,97.09,78.18,77.93,64.82,86.43,67.04,73.57,73.23,110.12,74.54,59.22,81.86,80.23,58.07,73.37,72.21,99.27,51.45,73.38,57.83,95.54,75.91,,30,965,36,30.74,
26.10.22 10:58:14,25.03,83.9,76.73,97.09,77.91,77.8,64.55,86,66.78,73.17,72.96,110.28,74.4,59.22,81.86,79.77,57.16,73.23,71.78,99.12,51.16,72.99,57.4,95.39,75.78,,30,965,36,30.75,
26.10.22 10:58:29,25.28,83.77,76.34,96.94,77.51,77.26,64.28,85.71,66.25,72.77,72.7,109.95,73.99,58.82,81.59,79.47,56.25,72.8,71.5,98.98,50.44,72.6,56.54,95.39,75.78,,30,965,36,30.74,
26.10.22 10:58:44,25.53,83.64,76.34,96.94,77.1,77.26,64.15,85.57,65.98,72.23,72.56,110.12,73.85,58.41,81.32,79.32,55.71,72.66,71.21,98.98,49.87,72.34,55.82,95.24,75.78,,30,965,36,30.75,
26.10.22 10:58:59,25.78,83.37,75.94,96.94,76.7,77.12,63.88,85.43,65.85,71.96,72.56,109.44,73.3,58.41,81.32,78.87,54.8,72.23,71.21,98.83,49.01,71.82,54.97,95.09,75.64,,30,965,36,30.75,
26.10.22 10:59:14,26.03,83.24,75.68,96.8,76.3,76.86,63.61,85.14,65.72,71.69,72.43,109.61,73.03,57.74,81.05,78.42,53.9,72.09,70.92,98.69,48.58,71.3,54.25,94.8,75.64,,30,965,36,30.74,
26.10.22 10:59:29,26.28,82.98,75.55,96.8,76.03,76.59,63.21,84.86,65.45,71.29,72.3,109.44,72.75,57.48,81.05,78.12,53.18,71.81,70.92,98.69,48,71.04,53.68,94.94,75.64,,30,965,36,30.74,
26.10.22 10:59:44,26.53,82.71,74.76,96.65,75.49,76.19,62.82,84.57,65.32,70.76,72.03,108.94,72.21,57.08,80.91,77.51,51.74,71.38,70.64,98.4,47.43,70.52,52.83,94.65,75.22,,30,965,36,30.74,
26.10.22 10:59:59,26.78,82.71,74.89,96.51,75.22,76.05,62.68,84.29,65.45,70.22,71.9,108.94,72.07,56.81,80.77,77.21,51.38,71.38,70.78,98.54,47.29,70.26,52.4,94.5,75.09,,30,965,36,30.75,
26.10.22 11:00:14,27.03,82.71,74.5,96.36,74.82,75.92,62.42,84.15,65.06,69.96,72.03,109.11,71.12,56.27,80.91,76.91,50.84,71.24,70.78,98.54,46.86,69.62,52.12,94.5,74.95,,30,965,36,30.75,
26.10.22 11:00:29,27.28,82.45,74.24,96.51,74.56,75.52,62.15,84.01,64.8,69.69,72.03,109.11,70.3,56.14,80.77,76.91,50.3,71.1,70.78,98.54,46.58,69.23,51.84,94.65,74.54,,30,965,36,30.74,
26.10.22 11:00:44,27.53,82.05,73.85,96.22,74.16,74.85,61.75,83.58,64.4,69.03,71.77,108.77,69.36,55.88,80.5,76.46,49.41,70.68,70.49,98.25,45.87,68.72,51.13,94.21,74.12,,30,965,36,30.75,
26.10.22 11:00:59,27.78,81.92,73.46,95.93,73.76,74.45,61.49,83.58,64.01,68.63,71.9,108.44,68.55,55.48,80.37,76.02,48.87,70.4,70.49,98.25,45.44,68.2,50.85,94.06,73.85,,30,965,36,30.77,
26.10.22 11:01:14,28.03,81.39,73.2,95.78,73.49,74.45,61.36,83.02,63.61,68.1,71.37,108.27,68.28,55.21,80.37,75.57,47.8,70.11,70.21,97.96,44.74,67.82,50.42,93.77,73.57,,30,965,36,30.77,
26.10.22 11:01:29,28.28,81.39,72.81,95.64,73.36,74.05,60.96,83.02,63.48,67.97,71.5,107.94,68.14,55.21,80.23,75.27,46.91,69.97,70.07,97.96,44.31,67.31,50,93.91,73.44,,30,965,36,30.75,
26.10.22 11:01:44,28.53,81.13,72.55,95.64,72.7,73.65,60.7,82.73,63.09,67.7,71.24,107.94,67.74,54.95,80.37,75.12,46.56,69.69,70.21,98.1,43.89,66.8,50,93.77,73.57,,30,965,36,30.77,
26.10.22 11:01:59,28.78,80.47,71.64,95.49,72.03,73.39,60.17,82.31,62.7,67.17,70.71,107.44,67.07,54.55,80.37,74.37,45.49,69.27,69.92,97.81,43.46,66.29,49.3,93.18,73.3,,30,965,36,30.78,
26.10.22 11:02:14,29.03,80.21,71.38,95.21,72.17,73.12,59.91,82.17,62.57,67.31,70.98,107.44,66.93,54.15,80.23,73.93,44.78,68.99,69.92,97.67,43.18,65.9,49.16,93.33,73.03,,30,965,36,30.77,
26.10.22 11:02:29,29.28,79.69,70.74,95.21,71.5,72.85,59.77,81.89,62.31,67.17,70.71,107.27,66.66,53.62,80.37,73.63,43.9,68.57,69.78,97.67,42.62,65.52,48.74,93.18,72.62,,30,965,36,30.78,
26.10.22 11:02:44,29.53,79.43,70.22,95.06,71.24,72.72,59.38,81.75,62.05,67.04,70.45,107.1,66.53,53.36,80.23,73.48,43.19,68.01,69.64,97.67,42.2,65.01,48.46,93.03,72.48,,30,965,36,30.78,
26.10.22 11:02:59,29.78,78.9,69.84,94.92,70.71,72.46,59.25,81.46,62.05,66.78,70.19,106.94,65.99,53.36,80.37,72.74,42.49,67.59,69.64,97.67,41.78,64.51,48.18,92.89,72.34,,30,965,36,30.78,
26.10.22 11:03:14,30.03,78.64,69.07,94.92,70.19,72.33,59.12,81.18,61.66,66.65,70.19,106.77,65.99,53.09,80.5,72.74,41.96,67.17,69.78,97.52,41.5,64.13,47.9,92.59,72.21,,30,965,36,30.78,
26.10.22 11:03:29,30.28,78.25,68.81,94.77,69.92,72.06,58.72,81.04,61.39,66.38,70.06,106.44,65.86,52.7,80.64,72.15,41.61,66.89,69.78,97.52,41.21,63.87,47.48,92.74,71.8,,30,965,36,30.78,
26.10.22 11:03:44,30.53,77.73,68.43,94.63,69.4,71.93,58.46,80.76,61.13,65.73,70.06,106.6,65.33,52.3,80.64,72,40.73,66.2,69.78,97.52,40.79,63.37,47.34,92.3,71.66,,30,965,36,30.78,
26.10.22 11:03:59,30.78,77.21,67.79,94.2,69.01,71.4,58.33,80.34,60.62,65.46,69.79,106.1,65.33,52.3,80.64,71.56,40.2,65.5,69.5,97.09,40.38,62.99,46.92,92.01,71.53,,30,965,36,30.78,
26.10.22 11:04:14,31.03,76.82,67.4,94.34,68.74,71.4,58.07,80.34,60.74,65.2,69.79,105.94,65.06,52.04,80.91,71.12,40.03,65.22,69.64,97.09,40.1,62.61,46.5,91.86,71.25,,30,965,36,30.8,
26.10.22 11:04:29,31.28,76.44,66.77,94.2,68.35,71.14,58.07,80.06,60.23,64.94,69.79,105.77,65.06,51.91,80.91,70.67,39.33,64.67,69.5,96.94,39.4,62.36,46.5,91.86,71.12,,30,965,36,30.8,
26.10.22 11:04:44,31.53,75.79,66.38,93.91,67.83,70.61,57.55,79.5,60.1,64.55,69.66,105.44,64.93,51.51,80.91,70.08,38.63,64.26,69.21,96.94,38.84,61.98,46.22,91.71,70.71,,30,965,36,30.8,
26.10.22 11:04:59,31.78,75.4,66.13,94.05,67.57,70.35,56.76,79.64,59.58,64.42,69.66,105.44,64.66,51.38,81.05,69.94,38.28,63.84,69.07,96.8,38.7,61.61,46.08,91.57,70.3,,30,965,36,30.78,
26.10.22 11:05:14,32.03,74.76,65.37,93.77,66.92,70.09,56.5,79.22,59.19,64.02,69.27,105.44,64.39,51.12,81.18,69.35,37.93,63.29,69.21,96.51,38.28,61.23,45.94,91.28,70.03,,30,965,36,30.8,
26.10.22 11:05:29,32.28,74.25,64.61,93.62,66.4,69.69,56.24,78.94,58.93,63.63,69.27,104.94,64.13,50.86,81.18,68.62,37.06,62.74,69.07,96.36,37.73,60.61,45.66,91.13,69.76,,30,965,36,30.8,
26.10.22 11:05:44,32.53,73.86,64.61,93.77,66.27,69.43,55.85,78.94,58.67,63.37,69.27,105.27,64.26,50.86,81.45,68.47,37.06,62.33,68.93,96.36,37.45,60.73,45.8,91.13,69.63,,30,965,36,30.8,
26.10.22 11:05:59,32.78,72.97,63.98,93.48,65.75,69.04,55.33,78.52,58.42,63.11,69.01,104.61,63.99,50.6,81.05,68.03,36.19,61.36,68.79,96.08,36.9,59.86,45.39,90.69,69.22,,30,965,36,30.81,
26.10.22 11:06:14,33.03,72.33,63.73,93.19,65.62,68.91,55.07,78.52,58.29,62.85,68.74,104.61,63.86,50.6,81.18,67.74,36.02,60.82,68.79,95.93,36.62,59.61,45.25,90.69,68.95,,30,965,36,30.81,
26.10.22 11:06:29,33.28,71.69,63.48,93.05,65.23,68.78,54.94,78.25,57.9,62.59,68.48,104.44,63.6,50.33,81.18,67.45,35.5,60.27,68.65,95.93,36.21,59.36,45.25,90.4,68.82,,30,965,36,30.81,
26.10.22 11:06:44,33.53,70.93,62.72,93.19,65.1,68.64,54.68,78.11,57.65,62.2,68.35,104.61,63.6,50.2,81.45,67.16,35.15,59.59,68.5,95.79,35.93,58.98,45.25,90.4,68.55,,30,965,36,30.81,
26.10.22 11:06:59,33.78,70.42,62.47,92.91,64.33,68.25,54.17,77.69,57.13,61.81,67.96,104.28,63.33,49.81,81.05,66.72,34.11,58.77,68.22,95.35,35.38,58.49,44.83,89.97,67.87,,30,965,36,30.83,
26.10.22 11:07:14,34.03,69.91,61.84,92.76,64.07,67.99,53.91,77.27,57,61.29,68.09,103.95,63.2,49.94,81.18,66.28,33.77,57.96,67.94,95.07,35.1,58.24,44.83,89.82,67.6,,30,965,36,30.83,
