Measurement Name :,20221028_SDR641_Plate13,,Generated On :,"28/10/2022, 09:52:55",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.10.22 09:40:08,24.3,90.68,99.56,69.39,22.69,82.63,108.35,57.28,70.07,79.54,84.83,62.45,62.99,81.47,95.28,66.36,61.73,65.84,98.8,80.96,67.12,58.45,83.05,66.93,28.67,,27,965,36,28.93,
28.10.22 09:40:23,24.55,90.39,99.42,69.13,22.57,82.49,108.2,57.02,70.07,79.4,84.54,61.79,62.86,81.76,95.28,66.1,61.46,65.71,98.65,81.24,66.98,58.05,82.63,66.66,28.67,,27,965,36,28.91,
28.10.22 09:40:38,24.8,90.39,99.13,68.6,22.34,82.21,107.9,56.38,69.8,79.12,84.26,61.13,62.6,81.33,94.7,65.56,60.94,65.18,98.5,80.68,66.27,57.26,82.34,66.26,28.31,,27,965,36,28.91,
28.10.22 09:40:53,25.05,90.39,98.84,68.2,22.34,81.94,107.75,56.12,69.28,78.69,83.98,60.47,62.34,81.33,94.41,65.3,60.94,65.04,98.35,80.68,65.57,56.99,81.92,65.99,27.95,,27,965,36,28.9,
28.10.22 09:41:08,25.3,90.1,98.69,67.8,22.22,81.66,107.75,55.73,68.88,78.41,83.83,60.07,62.08,80.91,94.26,64.77,60.41,64.52,98.06,80.55,64.87,56.46,81.63,65.46,27.95,,27,965,36,28.9,
28.10.22 09:41:23,25.55,90.25,98.69,67.67,22.1,81.52,107.6,54.96,68.62,78.13,83.55,59.42,61.69,80.91,94.12,64.37,60.28,63.99,97.61,80.27,64.17,56.06,81.49,65.19,27.83,,27,965,36,28.9,
28.10.22 09:41:38,25.8,90.1,98.55,67.14,22.22,81.24,107.45,54.7,68.22,77.85,83.41,58.89,61.3,80.62,93.68,64.23,59.76,63.99,97.76,80.27,63.75,55.67,80.93,64.66,27.83,,27,965,36,28.9,
28.10.22 09:41:53,26.05,89.82,98.26,67.01,22.1,80.96,107.6,54.32,67.83,77.71,83.12,58.63,61.3,80.62,93.83,63.97,59.5,63.59,97.61,80.27,63.19,55.27,80.78,64.39,27.71,,27,965,36,28.9,
28.10.22 09:42:08,26.3,89.82,98.26,66.48,22.1,80.68,107.3,54.06,67.31,77.29,82.98,58.1,60.91,80.48,93.53,63.7,59.37,63.46,97.31,80.27,62.63,55.01,80.64,63.99,27.71,,27,965,36,28.9,
28.10.22 09:42:23,26.55,89.82,97.97,66.22,22.1,80.27,107.3,53.55,66.78,76.88,82.56,57.84,60.65,80.34,93.24,63.31,59.11,62.93,97.16,80.13,62.08,54.61,80.08,63.46,27.23,,27,965,36,28.89,
28.10.22 09:42:38,26.8,89.67,97.97,65.82,21.99,80.27,107.3,53.29,66.13,76.74,82.42,57.58,60.52,80.2,93.24,63.31,58.84,62.54,96.87,79.99,61.52,54.22,79.8,63.06,27.47,,27,965,36,28.9,
28.10.22 09:42:53,27.05,89.53,97.83,65.56,22.1,79.99,107.45,52.91,65.74,76.32,82.13,57.19,60,80.2,92.95,62.78,58.32,62.15,96.72,79.71,60.83,53.56,79.52,62.8,27.23,,27,965,36,28.88,
28.10.22 09:43:08,27.3,89.53,97.83,65.3,22.1,79.44,107,52.52,65.35,76.04,81.85,56.8,59.49,79.92,92.66,62.52,58.32,62.15,96.57,79.44,60.69,53.04,79.23,62.27,27.11,,27,965,36,28.88,
28.10.22 09:43:23,27.55,89.24,97.54,65.03,21.99,79.58,107,52.27,64.96,75.76,81.85,56.67,59.49,79.92,92.52,62.25,58.06,61.88,96.42,79.58,60.55,52.52,78.95,61.87,27.35,,27,965,36,28.88,
28.10.22 09:43:38,27.8,88.96,97.25,64.64,21.99,79.3,107,51.63,64.18,75.35,81.43,56.15,59.1,79.63,92.37,61.99,57.67,61.62,96.27,78.88,60,51.6,78.53,61.47,26.99,,27,965,36,28.88,
28.10.22 09:43:53,28.05,88.96,97.39,64.51,22.1,79.16,107,51.37,63.92,75.21,81.15,56.15,58.97,79.49,92.23,61.73,57.41,61.36,95.98,78.88,59.86,51.47,78.39,61.08,27.11,,27,965,36,28.86,
28.10.22 09:44:08,28.3,88.53,97.1,64.12,21.99,78.75,106.85,50.99,63.54,74.65,80.86,55.89,58.58,79.21,91.79,61.59,57.15,60.71,95.83,78.61,59.45,50.95,77.83,60.81,27.23,,27,965,36,28.86,
28.10.22 09:44:23,28.55,88.53,96.96,63.59,21.99,78.47,106.85,50.74,62.89,74.24,80.72,55.76,58.58,79.21,91.65,61.2,56.77,60.58,95.83,78.75,59.03,50.69,77.83,60.29,26.99,,27,965,36,28.86,
28.10.22 09:44:38,28.8,88.25,96.96,63.2,21.87,78.2,106.55,50.48,62.25,73.96,80.44,55.37,58.32,78.93,91.65,60.81,56.64,60.45,95.68,78.47,58.62,50.04,77.41,59.89,27.11,,27,965,36,28.86,
28.10.22 09:44:53,29.05,88.25,96.67,62.81,21.99,78.2,106.55,49.98,61.86,73.27,80.3,55.11,58.07,79.21,91.5,60.81,56.25,60.06,95.53,78.47,58.34,49.79,77.27,59.5,26.87,,27,965,36,28.86,
28.10.22 09:45:08,29.3,87.96,96.67,62.42,21.87,77.92,106.7,49.72,61.09,73,79.88,54.85,57.55,78.93,91.07,60.28,56.25,59.8,95.24,78.47,57.66,49.01,76.85,59.24,26.87,,27,965,36,28.86,
28.10.22 09:45:23,29.55,87.82,96.53,62.03,21.99,77.78,106.55,49.47,60.96,72.58,79.74,54.59,57.55,78.65,90.93,60.28,55.86,59.41,95.24,78.2,57.25,48.62,76.71,58.71,26.87,,27,965,36,28.85,
28.10.22 09:45:38,29.8,87.53,96.24,61.64,21.87,77.23,106.24,49.09,60.32,71.89,79.46,54.07,57.04,78.51,90.78,59.89,55.6,58.89,94.79,77.92,56.7,48.11,76.15,58.19,26.87,,27,965,36,28.86,
28.10.22 09:45:53,30.05,87.53,96.1,61.25,21.87,76.68,106.4,48.71,59.94,71.48,78.9,53.95,56.78,78.23,90.64,59.37,55.09,58.76,94.79,77.78,56.7,47.59,75.88,57.8,26.76,,27,965,36,28.85,
28.10.22 09:46:08,30.3,87.25,96.1,60.86,21.99,76.82,106.24,48.71,59.68,71.07,79.04,53.95,56.66,78.23,90.35,59.37,54.7,58.5,94.65,77.51,56.7,47.33,75.74,57.54,26.87,,27,965,36,28.83,
28.10.22 09:46:23,30.55,87.11,95.81,60.34,21.99,76.41,106.4,48.33,59.17,70.52,78.9,53.56,56.4,78.09,90.21,59.11,54.32,57.98,94.5,77.37,56.29,46.43,75.46,57.15,26.64,,27,965,36,28.83,
28.10.22 09:46:38,30.8,86.82,95.67,60.08,21.75,76,106.24,47.83,58.79,70.11,78.48,53.3,56.14,77.67,90.06,58.58,53.67,57.98,94.2,77.23,56.15,45.92,75.18,56.76,26.64,,27,965,36,28.83,
28.10.22 09:46:53,31.05,86.97,95.81,59.96,21.87,76.14,106.09,47.96,58.41,69.57,78.48,53.3,55.89,77.53,90.06,58.45,53.67,57.72,94.35,77.37,55.74,45.54,75.18,56.63,26.76,,27,965,36,28.83,
28.10.22 09:47:08,31.3,86.68,95.67,59.44,21.87,75.73,106.24,47.33,57.9,69.02,78.06,52.91,55.63,77.39,89.63,58.06,53.29,57.46,94.2,76.96,55.33,44.9,74.76,55.98,26.76,,27,965,36,28.83,
28.10.22 09:47:23,31.55,86.54,95.38,58.92,21.87,75.18,105.94,47.08,57.52,68.34,77.78,52.53,55.38,76.83,89.34,57.8,52.65,57.07,93.76,76.68,54.93,44.14,74.49,55.59,26.52,,27,965,36,28.83,
28.10.22 09:47:38,31.8,86.12,95.24,58.67,21.75,75.04,105.94,46.7,57.14,67.67,77.51,52.27,54.87,76.55,89.2,57.15,52.14,56.69,93.61,76.68,54.38,43.88,74.07,55.2,26.52,,27,965,36,28.82,
28.10.22 09:47:53,32.05,86.12,95.24,58.54,21.87,74.91,105.94,46.57,56.76,67.13,77.37,52.01,54.61,76.27,89.06,56.9,52.01,56.43,93.61,76.27,54.11,43.25,74.07,54.69,26.64,,27,965,36,28.83,
28.10.22 09:48:08,32.3,85.83,95.09,58.02,21.99,74.5,105.79,46.07,56.51,66.58,77.23,51.76,54.36,76.27,88.91,56.77,51.63,56.56,93.32,76.14,54.11,42.61,73.8,54.69,26.64,,27,965,36,28.83,
28.10.22 09:48:23,32.55,85.69,95.09,57.64,21.99,74.23,105.64,45.7,56,65.91,76.81,51.37,54.11,75.85,88.77,56.25,51.5,56.17,93.17,76,53.84,42.11,73.24,53.91,26.64,,27,965,36,28.82,
28.10.22 09:48:38,32.8,85.41,94.81,57.13,21.87,74.09,105.64,45.57,55.5,65.24,76.67,50.99,53.98,75.71,88.48,56.25,51.12,55.92,93.03,75.32,53.43,41.73,72.97,53.66,26.52,,27,965,36,28.82,
28.10.22 09:48:53,33.05,85.13,94.66,56.87,21.87,73.68,105.5,45.07,55.37,64.7,76.39,50.73,53.72,75.15,88.2,55.86,50.87,55.53,93.03,75.45,53.03,41.35,72.83,53.27,26.64,,27,965,36,28.83,
28.10.22 09:49:08,33.3,84.99,94.38,56.36,21.87,73.41,105.5,44.83,55,64.3,75.98,50.35,53.34,75.15,88.05,55.73,50.48,55.02,92.73,75.04,52.62,40.84,72.55,53.01,26.64,,27,965,36,28.82,
28.10.22 09:49:23,33.55,84.99,94.52,55.85,21.99,73.28,105.35,44.45,54.62,63.76,75.98,49.84,53.09,75.02,87.91,55.47,50.23,54.76,92.59,74.77,52.48,40.21,72.14,52.63,26.76,,27,965,36,28.82,
28.10.22 09:49:38,33.8,84.28,94.38,55.34,21.75,72.74,105.35,44.08,54.37,63.23,75.42,49.46,52.71,74.74,87.63,55.34,50.1,54.51,92.29,74.77,52.35,39.84,72,52.24,26.4,,27,965,36,28.82,
28.10.22 09:49:53,34.05,84.28,94.09,54.96,21.75,72.6,105.2,43.71,53.99,62.83,75.28,48.95,52.46,74.32,87.48,55.09,49.6,53.99,92.15,74.64,51.81,39.34,71.59,51.99,26.4,,27,965,36,28.82,
28.10.22 09:50:08,34.3,83.86,93.95,54.45,21.64,72.19,105.2,43.33,53.62,62.16,74.87,48.19,52.33,73.77,87.2,54.7,49.47,53.61,92,74.64,51.41,38.83,71.32,51.73,26.52,,27,965,36,28.82,
28.10.22 09:50:23,34.55,83.86,93.95,53.95,21.75,72.19,105.05,43.09,53.37,61.76,74.87,47.81,51.7,73.77,86.91,54.44,49.34,52.97,91.71,74.64,51.41,38.46,70.9,51.35,26.64,,27,965,36,28.82,
28.10.22 09:50:38,34.8,83.44,93.66,53.31,21.64,71.79,105.05,42.71,52.99,61.1,74.46,47.3,51.58,73.35,86.77,54.44,49.22,52.34,91.71,74.36,51.14,38.08,70.9,50.84,26.52,,27,965,36,28.79,
28.10.22 09:50:53,35.05,83.3,93.52,53.06,21.87,71.52,104.9,42.34,52.87,60.83,74.59,47.18,51.2,73.08,86.48,54.06,48.97,52.08,91.56,74.5,50.73,37.96,70.49,50.46,26.76,,27,965,36,28.79,
28.10.22 09:51:08,35.3,83.16,93.52,52.56,21.87,71.25,104.9,41.97,52.49,60.17,74.04,46.67,51.2,72.8,86.34,53.8,48.71,51.45,91.56,74.09,50.33,37.59,70.36,50.07,26.64,,27,965,36,28.8,
28.10.22 09:51:23,35.55,82.88,93.52,52.18,21.87,70.98,105.05,41.85,52.49,59.9,73.91,46.42,50.82,72.66,86.34,53.67,48.71,51.2,91.27,74.09,50.06,37.21,69.95,49.82,26.87,,27,965,36,28.79,
28.10.22 09:51:38,35.8,82.6,93.24,51.8,21.75,70.71,104.75,41.35,52.12,59.38,73.49,45.91,50.44,72.11,86.06,53.16,48.33,50.56,90.98,74.09,49.66,36.59,69.95,49.56,26.76,,27,965,36,28.79,
28.10.22 09:51:53,36.05,82.46,93.24,51.3,21.87,70.58,104.6,41.11,51.99,58.98,73.35,45.41,50.07,71.97,85.92,53.03,48.21,50.31,90.98,73.82,49.26,36.47,69.4,49.18,26.64,,27,965,36,28.79,
28.10.22 09:52:08,36.3,82.18,92.81,50.92,21.52,70.04,104.45,40.62,51.75,58.32,72.94,44.78,49.44,71.7,85.63,52.52,47.96,49.93,90.69,73.96,48.59,35.97,68.99,48.8,26.52,,27,965,36,28.79,
28.10.22 09:52:23,36.55,81.9,92.81,50.42,21.75,69.91,104.6,40.49,51.5,58.06,72.67,44.28,49.19,71.29,85.49,52.39,47.7,49.56,90.54,73.82,47.92,35.72,68.99,48.42,26.64,,27,965,36,28.79,
