Measurement Name :,20221026_SDR641_Plate11,,Generated On :,"26/10/2022, 13:05:29",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.10.22 12:53:28,23.8,84.48,106.89,83.21,73.67,76.58,107.35,97.17,75.54,95.17,100.32,76.27,90.1,93.69,100,73.79,80.13,76.67,103.39,85.35,72.39,79.16,100,68.95,60.54,,27,965,36,28.04,
26.10.22 12:53:43,24.05,84.2,106.89,83.21,73.38,76.44,107.35,96.88,75.12,95.32,100.47,75.99,89.96,93.55,99.85,73.79,79.85,76.67,103.23,85.07,72.1,79.16,100,68.54,60.15,,27,965,36,28.04,
26.10.22 12:53:58,24.3,83.78,106.74,82.79,72.95,76.31,107.65,96.73,74.84,95.03,100.47,75.85,89.81,93.55,99.56,73.66,79.85,76.4,103.08,84.66,72.1,78.88,99.85,68.27,59.96,,27,965,36,28.01,
26.10.22 12:54:13,24.55,83.35,106.74,82.65,72.52,75.76,107.5,96.73,74.57,95.03,100,75.71,89.38,93.41,99.56,73.66,79.85,76.4,103.08,84.1,71.65,78.74,99.85,68.14,59.38,,27,965,36,28.01,
26.10.22 12:54:28,24.8,82.93,106.44,82.23,72.08,75.63,107.5,96.44,74.02,95.03,100,75.43,89.09,93.27,99.41,73.25,79.85,76,102.92,83.55,71.5,78.32,99.54,67.74,58.99,,27,965,36,28.01,
26.10.22 12:54:43,25.05,82.51,106.44,81.95,71.65,75.22,107.06,96.14,73.46,94.74,99.68,75.14,88.51,93.13,99.12,73.11,79.58,75.73,102.61,83.27,71.2,78.04,99.54,67.33,58.61,,27,965,36,28.01,
26.10.22 12:54:58,25.3,81.81,106.29,81.66,71.51,75.09,107.35,96.14,73.19,94.74,99.68,75,88.36,93.27,99.12,73.11,79.58,75.46,102.77,82.86,70.9,77.76,99.54,67.2,58.42,,27,965,36,27.99,
26.10.22 12:55:13,25.55,81.52,106.44,81.38,71.08,74.95,107.2,95.84,72.91,94.74,99.37,75,88.36,93.13,99.12,73.25,79.58,75.32,102.61,82.72,70.61,77.48,99.54,67.06,58.03,,27,965,36,27.99,
26.10.22 12:55:28,25.8,80.82,106.14,80.82,70.5,74.41,107.2,95.84,72.23,94.45,99.21,74.44,87.64,92.99,98.67,72.71,79.3,74.92,102.31,82.03,70.16,77.34,99.07,66.53,57.45,,27,965,36,27.99,
26.10.22 12:55:43,26.05,80.54,106.29,80.68,70.5,74.28,107.35,95.7,72.23,94.45,99.21,74.3,87.21,92.99,98.82,72.98,79.16,74.78,102.46,81.9,70.01,77.2,99.23,66.39,57.26,,27,965,36,27.96,
26.10.22 12:55:58,26.3,80.13,106.14,80.26,69.93,74.01,107.2,95.55,71.82,94.3,99.05,74.16,87.06,92.84,98.67,72.57,78.88,74.51,102.31,81.62,70.01,76.92,99.07,65.86,56.88,,27,965,36,27.97,
26.10.22 12:56:13,26.55,79.99,106.14,80.13,69.5,73.87,107.35,95.55,71.68,94.16,99.05,73.88,86.49,92.99,98.53,72.57,79.02,74.11,102.15,81.48,69.87,76.51,99.07,65.59,56.88,,27,965,36,27.96,
26.10.22 12:56:28,26.8,79.57,105.99,79.71,69.21,73.47,107.06,95.11,71.41,93.87,98.58,73.46,86.06,92.84,98.23,72.44,78.61,73.71,101.84,81.07,69.42,76.09,98.76,65.19,56.11,,27,965,36,27.93,
26.10.22 12:56:43,27.05,79.71,106.14,79.71,68.93,73.2,107.2,95.4,71.41,94.01,98.74,73.74,86.06,92.99,98.38,72.57,78.88,73.71,102.15,81.07,69.42,75.95,98.76,65.32,56.11,,27,965,36,27.93,
26.10.22 12:56:58,27.3,79.15,105.99,79.15,68.36,73.2,107.06,94.96,71,93.72,98.58,73.32,85.34,92.56,98.09,72.44,78.61,73.17,101.69,80.66,69.13,75.4,98.76,65.06,55.34,,27,965,36,27.93,
26.10.22 12:57:13,27.55,78.59,105.99,78.59,68.36,72.93,107.2,95.26,70.86,93.72,98.42,73.32,84.77,92.42,98.23,72.57,78.61,72.91,101.84,80.66,68.83,75.26,98.45,64.92,55.54,,27,965,36,27.93,
26.10.22 12:57:28,27.8,77.62,105.68,78.04,67.64,72.66,107.06,94.96,70.59,93.44,98.11,73.04,84.19,92.28,97.94,72.3,78.33,72.64,101.69,80.25,68.54,75.12,98.45,64.66,54.96,,27,965,36,27.93,
26.10.22 12:57:43,28.05,77.07,105.68,77.48,67.5,72.39,107.06,94.96,70.45,93.44,98.11,72.9,83.62,92,97.79,72.3,78.2,72.37,101.54,79.98,68.09,74.84,98.61,64.52,54.77,,27,965,36,27.91,
26.10.22 12:57:58,28.3,76.52,105.84,77.21,67.08,72.39,107.2,94.96,70.31,93.58,98.11,72.76,83.48,92,97.94,72.3,78.2,72.24,101.69,79.98,68.09,74.71,98.14,64.39,54.77,,27,965,36,27.93,
26.10.22 12:58:13,28.55,75.83,105.38,76.79,66.65,71.86,107.06,94.52,69.77,93.15,97.64,72.34,82.63,92,97.65,72.17,77.78,72.1,101.54,79.43,67.95,74.15,98.14,64.12,54.2,,27,965,36,27.91,
26.10.22 12:58:28,28.8,75.41,105.38,76.52,66.37,71.86,107.06,94.37,69.36,93.15,97.8,72.2,82.06,91.86,97.79,72.17,77.78,71.84,101.54,79.3,67.8,73.88,98.14,63.86,54.01,,27,965,36,27.9,
26.10.22 12:58:43,29.05,74.86,105.38,76.1,65.94,71.59,106.91,94.37,68.82,92.86,97.48,71.78,81.63,92,97.5,71.9,77.37,71.3,101.23,79.16,67.5,73.46,97.84,63.46,53.62,,27,965,36,27.9,
26.10.22 12:58:58,29.3,74.31,105.38,75.69,65.38,71.32,106.91,93.93,68.41,92.86,97.32,71.64,81.21,91.86,97.35,71.76,77.1,71.3,101.23,78.89,67.21,73.19,97.68,63.19,53.43,,27,965,36,27.9,
26.10.22 12:59:13,29.55,74.04,105.38,75.55,64.95,71.19,107.06,94.08,68.01,92.86,97.32,71.5,81.07,91.72,97.35,71.63,77.1,71.17,101.38,78.62,67.21,72.91,97.84,63.19,53.43,,27,965,36,27.9,
26.10.22 12:59:28,29.8,73.36,105.23,75.14,64.39,70.79,106.91,93.64,67.33,92.57,97.17,71.23,80.5,91.43,97.35,71.49,76.82,70.77,101.07,78.35,66.92,72.5,97.37,62.8,52.86,,27,965,36,27.89,
26.10.22 12:59:43,30.05,72.81,105.23,74.86,63.97,70.52,106.91,93.49,66.79,92.57,97.01,70.95,80.08,91.57,97.21,71.22,76.27,70.51,101.07,78.07,66.77,72.09,97.37,62.53,52.86,,27,965,36,27.9,
26.10.22 12:59:58,30.3,72.67,105.38,74.45,63.55,70.52,107.06,93.35,66.66,92.57,97.01,70.67,80.08,91.57,97.21,71.22,76.41,70.38,101.07,77.94,66.77,71.95,97.37,62.4,52.86,,27,965,36,27.89,
26.10.22 13:00:13,30.55,71.99,105.08,73.9,62.84,70.12,106.91,93.2,66.25,92.28,96.7,70.39,79.66,91.43,96.91,70.82,75.86,69.98,100.77,77.67,66.48,71.68,97.07,61.87,52.29,,27,965,36,27.88,
26.10.22 13:00:28,30.8,71.45,105.08,73.49,62.14,69.99,107.06,92.76,65.71,92.28,96.54,69.98,79.37,91.29,96.91,70.55,75.73,69.84,100.77,77.53,66.04,71.41,97.07,61.47,51.91,,27,965,36,27.88,
26.10.22 13:00:43,31.05,71.31,104.78,73.08,61.72,69.86,106.91,92.76,65.31,92.14,96.39,69.84,78.81,91.15,96.77,70.55,75.18,69.45,100.46,77.13,65.74,71,96.91,61.21,51.91,,27,965,36,27.88,
26.10.22 13:00:58,31.3,70.77,104.93,72.95,61.03,69.59,106.76,92.76,64.91,92.14,96.39,69.42,78.67,91.15,96.77,70.68,75.18,69.18,100.77,76.99,65.74,70.86,96.76,61.21,51.53,,27,965,36,27.88,
26.10.22 13:01:13,31.55,70.09,104.78,72.54,60.05,69.19,106.76,92.47,64.64,92,96.07,69.01,78.25,91.01,96.62,70.14,74.77,68.92,100.31,76.58,65.3,70.45,96.61,60.81,51.72,,27,965,36,27.86,
26.10.22 13:01:28,31.8,69.55,104.93,72.4,59.36,69.19,106.61,92.62,64.51,92.14,96.07,68.59,78.11,91.01,96.62,70.14,74.36,68.66,100.46,76.58,65.16,70.31,96.45,60.81,51.72,,27,965,36,27.86,
26.10.22 13:01:43,32.05,69.01,104.78,72.13,58.66,68.93,106.76,92.76,64.24,92,95.76,68.18,77.83,90.87,96.62,70.14,73.96,68.26,100.46,76.31,64.72,70.18,96.45,60.68,51.53,,27,965,36,27.86,
26.10.22 13:01:58,32.3,68.07,104.33,71.58,57.69,68.66,106.61,92.33,63.84,91.71,95.6,67.63,77.13,90.59,96.18,69.74,73.68,67.73,100,75.91,64.14,69.63,95.99,60.29,51.15,,27,965,36,27.85,
26.10.22 13:02:13,32.55,67.27,104.63,71.31,57,68.53,106.76,92.47,63.7,91.85,95.76,67.35,76.85,90.59,96.18,69.74,73.41,67.47,100,75.64,63.7,69.5,95.84,60.16,51.34,,27,965,36,27.86,
26.10.22 13:02:28,32.8,66.46,104.48,70.77,56.04,68.26,106.61,92.03,63.44,91.71,95.76,66.94,76.71,90.45,96.04,69.61,73.01,66.95,100,75.37,63.26,69.36,95.53,59.89,50.96,,27,965,36,27.86,
26.10.22 13:02:43,33.05,66.06,104.48,70.64,55.49,68.13,106.91,92.18,63.17,91.85,95.45,66.67,76.43,90.59,96.18,69.34,72.74,66.55,100,75.1,63.26,69.23,95.69,59.89,50.96,,27,965,36,27.85,
26.10.22 13:02:58,33.3,65.53,104.33,70.09,54.4,67.87,106.61,91.89,63.04,91.71,95.45,66.26,75.88,90.45,95.89,69.07,72.19,66.03,100,74.57,63.12,68.82,95.53,59.63,50.77,,27,965,36,27.85,
26.10.22 13:03:13,33.55,65,104.48,69.96,53.71,67.6,106.91,91.89,62.64,91.71,95.45,65.71,75.74,90.59,95.75,68.94,71.92,65.64,100,74.7,62.97,68.68,95.53,59.37,50.77,,27,965,36,27.85,
26.10.22 13:03:28,33.8,64.46,104.18,69.55,52.9,67.21,106.61,91.6,61.97,91.56,95.14,65.16,75.18,90.31,95.75,68.67,71.52,65.12,99.69,74.3,62.83,68.41,95.23,58.98,50.77,,27,965,36,27.85,
26.10.22 13:03:43,34.05,64.2,104.18,69.28,52.22,67.21,106.61,91.6,61.84,91.56,94.98,64.75,75.04,90.31,95.75,68.27,71.12,64.72,99.69,74.03,62.68,68.28,95.23,58.71,50.58,,27,965,36,27.83,
26.10.22 13:03:58,34.3,63.93,104.33,69.28,51.54,66.94,106.46,91.45,61.18,91.71,94.98,64.34,74.49,90.17,95.31,68.14,70.98,64.2,99.54,73.76,62.25,68.01,94.92,58.58,50.77,,27,965,36,27.83,
26.10.22 13:04:13,34.55,63.8,104.33,69.01,51,66.68,106.76,91.31,60.65,91.56,94.83,63.93,74.21,90.17,95.45,68.14,70.71,63.68,99.54,73.49,62.39,67.87,95.08,58.32,51.34,,27,965,36,27.83,
26.10.22 13:04:28,34.8,63.53,104.03,68.74,50.32,66.42,106.61,91.31,60.12,91.56,94.67,63.25,73.93,90.17,95.45,67.74,70.31,63.17,99.39,73.09,61.96,67.33,94.62,58.19,51.34,,27,965,36,27.83,
26.10.22 13:04:43,35.05,63.53,104.03,68.74,49.64,65.89,106.76,91.31,59.99,91.56,94.67,62.98,73.52,90.03,95.31,67.47,70.04,62.65,99.39,72.83,61.96,67.19,94.62,57.93,51.53,,27,965,36,27.83,
26.10.22 13:04:58,35.3,63.27,103.73,68.21,48.97,65.76,106.46,90.73,59.33,91.42,94.2,62.31,73.1,89.75,95.16,66.94,69.64,61.74,98.93,72.03,61.23,66.66,94.31,57.54,51.15,,27,965,36,27.82,
