Measurement Name :,20221028_SDR641_Plate16,,Generated On :,"28/10/2022, 11:10:47",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.10.22 11:00:46,25.03,74.9,90.23,96.5,74.49,88.94,62.6,95.98,76.95,71.75,81.05,108.45,82.38,79.36,81.84,93.64,87.96,95.66,77.94,107.74,71.3,90.66,82.38,106.95,75.28,,30,965,36,31.56,
28.10.22 11:01:01,25.28,74.48,90.38,96.35,74.08,88.94,62.07,95.98,76.67,71.61,80.62,108.6,81.95,78.94,81.41,93.49,87.36,95.66,77.63,107.43,71.16,90.52,82.54,106.65,74.44,,30,965,36,31.56,
28.10.22 11:01:16,25.53,74.07,90.52,96.64,73.95,88.52,61.94,95.68,76.81,71.33,80.62,108.29,81.95,78.8,80.84,93.49,87.06,95.81,77.48,107.74,70.88,90.23,82.54,106.65,74.44,,30,965,36,31.56,
28.10.22 11:01:31,25.78,73.79,90.09,96.06,73.55,88.23,61.54,95.24,76.39,70.37,79.91,107.98,81.67,78.66,80.56,93.04,86.91,95.51,77.48,107.43,70.31,89.52,82.23,106.65,74.16,,30,965,36,31.55,
28.10.22 11:01:46,26.03,73.52,90.09,96.06,73.41,88.09,61.14,95.24,76.11,70.23,79.34,107.98,81.39,78.11,80.28,92.74,86.46,95.36,77.33,107.43,70.03,89.8,81.62,106.5,73.6,,30,965,36,31.53,
28.10.22 11:02:01,26.28,72.97,89.23,95.77,73.14,88.09,61.01,95.09,75.98,69.96,79.2,107.67,80.68,77.55,79.85,92.74,86.01,95.07,77.03,107.12,69.17,89.52,81.16,106.19,73.04,,30,965,36,31.55,
28.10.22 11:02:16,26.53,72.7,89.23,95.48,73.28,87.95,60.61,94.8,75.98,69.41,78.49,107.36,80.12,77.55,79.43,92.44,86.16,94.92,76.72,107.12,69.46,88.94,80.85,106.04,73.18,,30,965,36,31.53,
28.10.22 11:02:31,26.78,72.7,88.94,95.63,73.01,87.66,60.22,94.5,75.42,68.59,78.21,107.36,79.98,77.41,79.29,92.14,85.57,94.77,76.57,106.97,68.61,88.23,80.7,106.19,72.77,,30,965,36,31.53,
28.10.22 11:02:46,27.03,72.01,88.66,95.05,72.88,87.23,60.09,94.06,74.87,68.04,77.64,107.67,79.7,77.27,79,91.7,84.97,94.33,76.12,106.66,68.61,88.23,80.24,105.43,72.07,,30,965,36,31.52,
28.10.22 11:03:01,27.28,71.6,88.23,95.05,72.61,87.09,60.09,94.06,74.73,67.23,77.22,107.05,79.42,77,78.72,91.55,84.23,94.47,75.97,106.66,67.76,88.09,79.78,105.73,71.8,,30,965,36,31.53,
28.10.22 11:03:16,27.53,71.47,88.37,94.9,72.34,87.23,59.69,93.91,74.59,66.95,76.94,107.2,79.28,76.86,78.44,91.4,83.49,94.03,76.12,106.66,67.34,87.8,79.94,105.28,71.52,,30,965,36,31.52,
28.10.22 11:03:31,27.78,70.92,87.95,95.05,72.48,87.09,59.82,93.77,74.59,66.68,76.37,107.51,78.86,76.58,78.16,91.25,83.49,94.18,76.27,106.97,67.2,87.23,79.78,105.73,71.52,,30,965,36,31.5,
28.10.22 11:03:46,28.03,70.79,87.95,94.76,72.07,87.23,59.29,93.47,74.46,66.28,76.51,107.36,78.72,76.44,77.88,91.25,83.49,94.18,75.82,106.51,67.06,87.23,79.78,106.04,71.52,,30,965,36,31.49,
28.10.22 11:04:01,28.28,70.11,87.52,94.47,71.54,86.1,58.9,93.18,73.91,66,75.67,107.2,78.16,75.89,77.31,90.8,83.05,93.88,75.52,106.2,66.5,86.81,79.18,105.28,70.55,,30,965,36,31.5,
28.10.22 11:04:16,28.53,69.7,87.8,94.76,71.67,86.52,59.03,93.18,73.77,65.6,75.81,107.05,78.16,76.03,77.74,90.95,83.2,93.73,74.92,106.36,66.36,86.38,78.87,105.28,70.41,,30,965,36,31.52,
28.10.22 11:04:32,28.8,69.02,87.23,94.04,71.27,85.67,58.51,93.18,73.63,65.33,75.39,106.89,77.74,75.61,77.03,90.51,82.75,93.44,74.61,106.82,66.07,86.52,79.18,105.43,69.86,,30,965,36,31.49,
28.10.22 11:04:47,29.05,68.75,86.95,94.32,71.14,85.53,58.24,92.74,73.22,65.06,74.83,106.89,77.46,75.34,76.47,90.21,82.61,93.29,74.46,106.36,65.51,85.67,77.66,104.67,69.59,,30,965,36,31.48,
28.10.22 11:05:02,29.3,68.07,86.81,93.89,71.01,85.67,57.98,92.3,73.22,64.92,74.83,106.74,77.04,75.34,76.61,90.21,82.31,92.85,74.16,106.36,65.09,85.67,77.81,104.97,69.45,,30,965,36,31.48,
28.10.22 11:05:17,29.55,67.94,86.38,93.6,70.61,84.83,57.72,92.3,72.67,64.38,74.55,106.58,76.76,74.92,76.05,90.06,82.02,93.29,73.86,105.75,64.95,85.67,77.36,105.13,68.49,,30,965,36,31.48,
28.10.22 11:05:32,29.8,67.54,86.52,93.75,70.74,84.97,57.59,92.01,72.53,63.98,74.41,106.58,76.48,75.06,76.19,89.76,81.87,92.85,73.41,106.05,64.81,85.11,77.96,105.13,69.18,,30,965,36,31.46,
28.10.22 11:05:47,30.05,66.86,86.1,93.6,70.34,84.69,57.06,91.57,71.98,63.98,73.57,106.12,76.2,75.06,75.91,89.32,81.72,92.7,73.41,106.2,64.54,85.11,78.11,104.97,69.04,,30,965,36,31.46,
28.10.22 11:06:02,30.3,66.73,85.82,93.32,70.08,84.83,56.93,91.42,71.71,63.44,73.29,106.43,75.93,74.92,75.77,89.32,81.58,92.55,73.26,105.75,63.98,84.4,78.57,104.67,68.76,,30,965,36,31.46,
28.10.22 11:06:17,30.55,66.06,85.82,93.17,69.68,84.26,56.41,91.28,71.44,62.9,72.88,106.12,75.37,75.2,75.49,89.32,81.14,92.55,72.97,105.75,64.26,84.26,78.57,104.97,68.49,,30,965,36,31.46,
28.10.22 11:06:32,30.8,65.65,85.53,92.89,69.42,83.84,56.28,91.42,71.3,62.5,72.74,105.97,75.51,74.51,75.36,89.17,80.99,92.55,73.11,105.75,64.12,83.98,78.72,104.67,68.49,,30,965,36,31.45,
28.10.22 11:06:47,31.05,65.39,84.83,92.89,69.02,83.84,55.89,90.55,70.89,61.96,72.32,105.97,74.96,73.96,75.08,88.43,80.26,92.26,72.37,105.44,63.7,83.7,78.11,104.52,67.8,,30,965,36,31.44,
28.10.22 11:07:02,31.3,64.72,84.4,92.74,68.76,83.14,55.5,90.69,70.89,61.56,71.77,105.66,74.54,73.96,74.38,88.73,80.26,92.26,72.37,105.14,63.42,83.42,78.26,104.22,67.67,,30,965,36,31.44,
28.10.22 11:07:17,31.55,64.45,84.54,92.74,68.76,83.56,55.24,90.4,70.76,61.43,71.77,105.97,74.54,74.37,73.96,88.43,79.67,92.7,72.07,105.59,63.28,83.56,78.11,103.91,67.12,,30,965,36,31.44,
28.10.22 11:07:32,31.8,63.92,83.84,92.31,68.36,83.28,54.98,90.4,70.35,61.03,71.35,105.5,74.4,73.41,73.96,88.43,79.23,92.55,71.18,105.29,63,82.86,77.96,104.06,67.26,,30,965,36,31.44,
28.10.22 11:07:47,32.05,63.25,83.28,92.17,68.23,82.86,54.2,89.68,70.21,60.9,71.07,105.35,74.13,73.14,73.27,87.99,79.09,92.55,70.88,105.14,62.17,82.16,77.51,103.76,66.58,,30,965,36,31.44,
28.10.22 11:08:02,32.3,63.12,83,91.88,67.96,82.72,54.07,89.68,69.8,60.1,70.93,105.35,73.44,73.14,73.13,87.99,78.51,92.41,70.73,104.98,61.76,82.16,77.51,103.76,66.85,,30,965,36,31.42,
28.10.22 11:08:17,32.55,62.72,83.14,91.6,67.57,82.44,53.55,89.39,69.67,60.1,70.66,105.04,73.44,72.59,72.71,87.7,78.07,92.55,70.73,104.83,61.76,81.6,77.51,104.06,66.3,,30,965,36,31.42,
28.10.22 11:08:32,32.8,62.32,82.86,91.45,67.31,82.16,53.16,88.95,69.26,59.83,70.38,105.35,73.02,72.73,72.71,87.55,77.34,92.41,70.28,104.83,61.2,82.3,77.66,103.61,65.76,,30,965,36,31.42,
28.10.22 11:08:47,33.05,62.06,82.58,91.31,67.18,82.02,52.78,88.95,69.12,59.96,70.11,105.04,72.89,72.59,72.44,87.4,77.05,92.26,69.99,104.38,61.06,82.02,77.51,103.91,65.49,,30,965,36,31.42,
28.10.22 11:09:02,33.3,61.53,82.44,91.17,66.91,82.02,52.52,88.52,68.85,59.3,69.56,104.73,72.47,72.45,72.44,87.4,76.47,92.26,69.99,104.83,60.79,80.76,77.36,103.76,65.22,,30,965,36,31.39,
28.10.22 11:09:17,33.55,60.61,82.3,90.88,66.26,81.46,52.13,88.23,68.45,58.77,69.42,104.43,72.06,72.32,71.75,86.81,75.46,91.67,69.69,104.22,60.37,79.93,77.2,103.61,64.54,,30,965,36,31.38,
28.10.22 11:09:32,33.8,60.34,82.16,90.88,66.26,81.04,51.62,88.23,68.31,58.64,68.87,104.58,71.79,72.04,71.47,86.81,75.17,91.38,69.84,104.53,59.96,79.65,76.9,103.46,63.86,,30,965,36,31.39,
28.10.22 11:09:47,34.05,59.69,82.16,90.6,65.73,80.9,51.23,87.8,68.04,58.37,68.87,104.73,71.65,71.63,71.2,86.52,74.6,91.97,69.1,104.53,60.1,79.51,77.36,103.31,63.59,,30,965,36,31.38,
