Measurement Name :,20221028_SDR641_Plate15,,Generated On :,"28/10/2022, 11:10:17",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.10.22 11:00:31,24.78,88.39,76.2,65.95,67.2,94.73,85.75,69.05,97.83,85.5,70.62,58.76,94.6,63.01,62.52,79.87,103.58,67.84,76.43,80.55,87.03,53.83,43.98,49.31,62.88,,27,965,36,28.38,
28.10.22 11:00:46,25.03,88.1,76.07,65.69,66.79,94.44,85.89,68.64,97.68,85.35,70.07,58.1,94.46,62.88,62.38,79.45,103.28,67.57,76.29,79.99,86.88,53.69,43.36,49.06,62.35,,27,965,36,28.38,
28.10.22 11:01:01,25.28,87.82,75.93,65.3,66.53,94.15,85.61,68.37,97.25,85.21,69.8,57.32,94.17,62.21,62.25,79.59,102.98,67.04,76.15,79.71,86.73,53.43,43.23,48.68,61.55,,27,965,36,28.36,
28.10.22 11:01:16,25.53,87.53,75.8,64.9,65.86,94.3,85.47,68.1,97.25,84.93,69.53,56.67,93.74,61.95,61.99,79.17,102.98,66.64,75.74,79.44,86.58,53.3,42.6,48.42,60.88,,27,965,36,28.36,
28.10.22 11:01:31,25.78,87.25,75.53,64.77,65.46,94.3,85.33,68.1,97.25,84.5,69.39,55.76,93.74,61.95,61.86,78.62,102.68,66.5,75.6,79.3,86.28,53.04,42.1,48.42,60.35,,27,965,36,28.36,
28.10.22 11:01:46,26.03,87.25,75.4,64.51,65.19,93.86,85.47,67.84,97.25,84.5,69.12,54.85,93.59,61.55,61.73,78.34,102.98,66.37,75.6,79.16,86.13,53.04,41.98,48.04,60.08,,27,965,36,28.36,
28.10.22 11:02:01,26.28,87.11,74.99,64.25,65.19,93.86,85.05,67.3,96.96,84.21,68.99,53.95,93.59,61.55,61.73,78.2,102.83,66.1,75.32,78.88,85.98,52.78,41.98,47.79,59.42,,27,965,36,28.35,
28.10.22 11:02:16,26.53,87.11,74.59,63.85,64.52,93.72,85.05,67.03,96.96,83.93,68.72,53.17,93.31,61.01,61.46,77.78,102.83,65.97,75.04,78.61,85.69,52.91,41.85,47.41,58.89,,27,965,36,28.35,
28.10.22 11:02:31,26.78,87.11,74.59,63.46,64.39,94.01,85.19,66.63,97.1,83.93,68.44,52.79,93.31,61.15,61.46,77.65,102.83,65.57,74.9,78.61,85.69,52.78,41.6,47.29,58.76,,27,965,36,28.35,
28.10.22 11:02:46,27.03,87.11,74.46,62.94,63.86,93.86,84.77,66.23,96.82,83.64,68.31,52.01,93.02,60.75,61.33,76.95,102.53,65.04,74.63,78.2,85.54,52.65,41.1,46.78,58.36,,27,965,36,28.33,
28.10.22 11:03:01,27.28,87.11,74.19,62.55,63.72,93.72,84.63,65.96,96.53,83.78,68.04,51.37,93.02,60.61,61.2,76.68,102.53,64.65,74.49,77.92,85.09,52.65,40.6,46.41,57.84,,27,965,36,28.33,
28.10.22 11:03:16,27.53,86.97,74.06,62.29,63.19,93.57,84.63,65.83,96.53,83.36,67.63,50.73,92.73,60.61,61.07,76.4,102.53,64.38,74.35,77.78,84.94,52.13,40.23,46.28,57.57,,27,965,36,28.33,
28.10.22 11:03:31,27.78,87.11,73.79,61.9,63.19,93.57,84.63,65.7,96.53,83.5,67.5,50.1,92.59,60.61,61.07,76.26,102.53,64.12,74.21,77.92,85.09,52.13,39.98,46.15,57.57,,27,965,36,28.32,
28.10.22 11:03:46,28.03,86.68,73.65,61.64,62.66,93,84.35,65.3,96.24,83.07,67.23,49.71,92.3,60.08,60.94,75.85,102.23,63.59,73.93,77.51,84.79,51.99,39.36,45.9,57.05,,27,965,36,28.32,
28.10.22 11:04:01,28.28,86.54,73.25,61.25,62.4,92.71,84.35,64.77,96.1,82.93,66.69,49.08,92.16,59.82,60.81,75.16,102.23,63.2,73.8,77.51,84.49,51.86,38.99,45.4,57.18,,27,965,36,28.3,
28.10.22 11:04:16,28.53,86.4,73.25,60.86,62.13,92.42,84.07,64.5,96.24,82.79,66.42,48.57,92.01,59.82,60.67,74.89,102.23,62.8,73.52,77.1,84.2,51.6,38.62,45.15,56.92,,27,965,36,28.3,
28.10.22 11:04:32,28.8,86.4,72.99,60.47,61.74,92.13,84.07,63.97,95.81,82.65,66.02,47.81,91.87,59.69,60.28,74.75,102.08,62.41,73.1,76.82,84.2,51.34,38.12,44.78,56.65,,27,965,36,28.3,
28.10.22 11:04:47,29.05,85.97,72.72,59.83,61.34,92.13,84.07,63.7,95.81,82.22,65.48,47.3,91.44,59.55,59.89,74.2,101.94,62.15,72.83,76.68,83.75,51.21,38,44.65,56.52,,27,965,36,28.3,
28.10.22 11:05:02,29.3,86.12,72.59,59.57,61.08,91.99,83.65,63.57,95.81,82.36,65.21,46.67,91.58,59.55,59.89,74.07,101.79,61.75,72.55,76.41,83.75,51.08,37.75,44.53,56.65,,27,965,36,28.29,
28.10.22 11:05:17,29.55,85.97,72.06,58.92,60.68,91.84,83.65,63.31,95.52,82.22,64.68,46.17,91.3,59.69,59.63,73.79,101.79,61.49,72.42,76.14,83.6,50.95,37.63,44.28,56.52,,27,965,36,28.29,
28.10.22 11:05:32,29.8,85.55,71.66,58.41,60.29,91.56,83.37,62.78,95.38,82.08,64.14,45.29,91.15,59.42,58.97,72.84,101.49,60.97,72,76,83.31,50.69,37.14,43.65,56.26,,27,965,36,28.29,
28.10.22 11:05:47,30.05,85.69,71.52,58.15,60.42,91.41,83.65,63.04,95.67,82.08,63.88,44.78,91.15,59.82,58.84,72.7,101.79,60.97,71.87,76,83.46,50.82,37.14,43.65,56.39,,27,965,36,28.29,
28.10.22 11:06:02,30.3,85.41,71.39,57.77,60.03,91.27,83.65,62.52,95.24,81.79,63.21,44.41,90.87,59.82,58.45,72.43,101.79,60.45,71.59,75.73,83.16,50.56,36.89,43.15,56.26,,27,965,36,28.29,
28.10.22 11:06:17,30.55,85.27,71.26,57.38,59.76,91.27,83.37,62.25,95.38,81.65,63.08,43.78,90.87,59.82,58.45,72.43,101.79,59.93,71.18,75.73,83.01,50.56,36.64,42.78,56.39,,27,965,36,28.29,
28.10.22 11:06:32,30.8,84.99,70.99,57,59.37,90.84,83.09,61.59,95.38,81.51,62.41,43.28,90.44,59.82,58.06,72.02,101.64,59.67,70.77,75.45,82.86,50.17,36.27,42.28,56.39,,27,965,36,28.28,
28.10.22 11:06:47,31.05,84.42,70.46,56.23,58.85,90.27,83.09,61.2,94.81,81.09,61.88,42.53,90.3,59.42,57.67,71.61,101.19,58.76,70.22,75.04,82.57,50.04,35.91,41.79,55.87,,27,965,36,28.29,
28.10.22 11:07:02,31.3,84.56,70.46,56.23,58.71,90.55,83.09,61.07,94.95,81.37,61.88,42.29,90.3,59.55,57.54,71.61,101.34,58.63,70.08,75.04,82.57,50.04,35.54,41.66,56,,27,965,36,28.28,
28.10.22 11:07:17,31.55,84.42,70.33,55.85,58.32,90.27,82.95,60.67,94.81,80.8,61.62,41.79,90.3,59.69,57.28,71.21,101.64,58.11,69.95,74.77,82.42,49.91,35.66,41.42,56,,27,965,36,28.28,
28.10.22 11:07:32,31.8,84,69.8,55.34,58.06,89.98,82.81,60.28,94.66,80.38,61.35,41.04,90.01,59.42,57.02,70.94,101.49,57.85,69.4,74.23,82.13,49.4,35.17,40.92,55.87,,27,965,36,28.29,
28.10.22 11:07:47,32.05,83.72,69.54,54.83,57.54,89.84,82.67,60.15,94.66,80.1,60.82,40.42,89.87,59.42,56.51,70.53,101.04,57.46,69.13,73.96,81.98,49.4,34.8,40.43,55.74,,27,965,36,28.28,
28.10.22 11:08:02,32.3,83.58,69.41,54.83,57.67,89.98,82.67,59.89,94.23,80.24,60.82,39.81,89.58,59.29,56.25,70.4,101.19,57.2,68.86,73.68,81.98,49.01,34.56,40.06,55.61,,27,965,36,28.26,
28.10.22 11:08:17,32.55,83.3,69.15,54.71,56.89,89.69,82.67,59.76,94.52,80.1,60.43,39.44,89.58,59.42,55.99,70.12,101.19,56.95,68.72,73.41,81.54,48.75,34.31,39.81,55.61,,27,965,36,28.26,
28.10.22 11:08:32,32.8,83.02,68.62,54.33,56.63,89.69,82.53,59.5,94.23,79.54,60.16,38.94,89.16,59.02,55.6,69.72,100.89,56.43,68.58,73.01,81.39,48.23,33.83,39.44,55.61,,27,965,36,28.26,
28.10.22 11:08:47,33.05,82.88,68.36,53.95,56.11,89.69,82.39,59.24,94.09,79.26,59.64,38.21,89.16,58.76,54.96,69.72,100.74,56.17,68.04,72.33,81.24,47.98,33.46,39.2,55.35,,27,965,36,28.26,
28.10.22 11:09:02,33.3,82.74,68.49,53.57,55.46,89.69,82.25,58.97,93.95,79.4,59.5,37.84,89.01,58.89,54.96,69.31,101.04,56.17,67.9,72.33,81.09,47.72,33.34,38.95,55.21,,27,965,36,28.26,
28.10.22 11:09:17,33.55,82.46,68.09,53.06,54.69,89.55,81.83,58.45,93.81,78.83,59.11,37.35,88.73,58.5,54.44,68.91,100.74,55.53,67.5,71.52,80.95,47.33,32.49,38.22,54.82,,27,965,36,28.26,
28.10.22 11:09:32,33.8,82.32,67.96,52.81,54.17,89.55,81.97,58.06,93.66,78.69,58.72,37.1,88.59,58.36,54.19,68.78,100.59,55.27,67.36,71.39,80.65,47.08,31.88,37.48,54.82,,27,965,36,28.25,
28.10.22 11:09:47,34.05,82.32,67.96,52.81,53.78,89.69,81.97,57.8,93.81,78.97,58.72,36.61,88.59,58.36,53.67,68.64,100.74,54.89,67.36,71.25,80.65,46.82,31.88,37.24,54.69,,27,965,36,28.26,
